Soil_ID,latitude,longitude,Depth_cm,Texture,pH,Organic_Matter_%,Moisture_Content_%,Bulk_Density_g/cm³,Nitrogen_N_ppm,Phosphorus_P_ppm,Potassium_K_ppm,Cation_Exchange_Capacity_meq/100g,Electrical_Conductivity_dS/m,Soil_Color,Porosity_%,Water_Holding_Capacity_%
11481,18.61516413,68.34726854,22.37946115,sandy,5.913377421,4.293690454,18.83928882,1.416258581,182.2277279,12.80616051,195.2757128,14.76986385,0.379973716,red,37.4252473,38.5395956
11484,13.81695254,80.28311695,20.96741215,loamy,5.740426838,1.387919971,27.85555322,1.437592625,12.38674011,37.01209602,122.8489776,11.58760657,0.880121601,brown,33.43240744,49.52537488
11525,12.66949792,89.79777434,19.58869398,loamy,7.136383172,2.638538291,23.63784013,1.353675342,42.75345768,32.54076242,210.2832024,39.77486131,3.491724887,red,26.67081597,33.67895916
11590,32.16838252,77.29484474,5.301627448,loamy,7.715360959,2.0610986,23.50120435,0.815597049,53.4311697,29.33373418,358.9980828,32.25021653,4.590730399,black,45.71697609,28.89020632
11621,9.320271071,84.18467057,20.06252129,clayey,8.752796723,3.456306973,34.81189074,1.096268872,62.31853902,30.51612417,361.5389374,10.97231501,1.270898676,brown,38.80988354,40.32161545
11725,12.49788296,74.52500737,27.78012259,clayey,4.000633161,3.140887562,33.19571945,1.220295007,13.23895844,44.36925834,330.6846385,23.67238016,1.506448441,red,25.25210176,51.63073177
11869,23.17414065,86.29483142,12.11824656,loamy,6.965448938,9.10055291,17.33556942,0.864457208,129.4405616,37.0888135,239.3502756,24.16879373,1.17201974,black,37.5617194,25.56478672
11870,23.34107733,76.77490731,22.66732211,clayey,8.528337973,3.029085147,11.15870453,1.418358911,81.28623125,20.37405453,338.929516,34.61617882,1.771980194,black,40.5767121,41.87681697
11891,31.44131856,72.60708033,14.04988346,loamy,5.836356337,3.801512894,24.35944535,1.279203843,199.4175093,43.49802947,260.8829674,15.197081,1.413608133,brown,38.14115494,53.98870076
11932,11.8015786,69.08242178,9.547336864,clayey,6.251754303,3.391856549,24.90917086,1.095219173,199.7008541,28.10002547,237.7855117,18.9401326,2.174297025,red,41.20697993,36.39792368
12082,22.60612502,93.82642864,20.61500096,sandy,5.144150514,6.01723607,32.31703787,1.075756621,32.29563922,39.79307265,398.844743,25.29423131,3.719759403,red,42.98568298,23.00478895
12131,20.41027705,93.18354812,19.35676744,loamy,4.753574972,5.82870932,16.46153332,1.522391732,86.52665999,27.19728227,118.4267278,13.36611033,0.310656357,brown,30.01764139,53.89693612
12175,29.58757395,94.94752035,18.76585533,clayey,4.802934309,2.744296978,11.05919913,0.834974238,30.73223718,21.29686476,172.238338,36.16804517,2.743051172,yellow,36.1481076,26.9595697
12208,14.64105905,94.3342346,17.8629788,clayey,7.525358001,8.354471078,34.05021598,0.976538913,103.1916499,34.40590881,178.8442846,35.52794594,0.469915237,black,32.15561475,44.50917427
12215,24.30442191,84.81154844,5.521140482,sandy,7.655989172,1.173613272,17.80684803,1.24358119,156.7750377,31.28756905,140.8037706,18.76445301,4.925717749,brown,44.51688851,50.86557162
12269,19.91569517,78.04174304,23.44553515,clayey,7.40092287,6.743904009,18.79815495,1.474007947,176.7638677,10.95460596,167.3926856,26.98722755,0.380286361,red,33.09774999,32.95423436
12558,24.73035307,94.21996709,17.48929328,loamy,7.604124039,4.61928377,6.438279271,1.449186492,28.03703308,36.41189787,219.3480803,19.101433,1.075630965,yellow,47.3134012,31.56927908
12721,10.84861361,94.72226565,18.60726628,sandy,8.301776912,8.207858882,24.74231044,0.856068503,145.1931541,33.72273617,332.3927133,29.20774675,3.010774469,black,39.08485694,20.89180513
12822,9.185643482,76.76426425,7.370852323,sandy,6.766327853,6.705985874,33.46619585,1.413074693,98.49136182,14.37815057,162.6272421,22.85691677,4.198668751,black,48.47938548,38.15219663
12878,29.93495816,79.93133397,17.03918417,loamy,6.642989541,7.961978758,15.64461167,1.382100779,53.5883666,46.09620501,266.5137852,26.49786792,0.172822722,black,44.66720931,25.57191851
13070,31.39939285,82.49714166,26.00778199,loamy,4.860908501,4.709035777,28.32143979,1.259983368,5.398382889,27.16304146,239.3967588,36.30737826,1.463211985,black,42.82391103,58.06843201
13407,26.82800411,72.49751181,28.10728995,loamy,7.591409884,8.651008564,28.98241631,0.899739502,68.42973233,40.49229506,196.8607756,10.00998901,0.871842714,yellow,49.51465022,38.71872999
13525,10.48977439,82.09530839,7.037788129,clayey,4.501198392,4.873900187,15.55913464,1.46029013,120.8278061,30.95668421,100.6094165,10.53012327,2.556165463,red,39.43175353,51.97102878
13790,34.81665156,68.31112906,29.27436551,clayey,4.238771452,9.861737969,25.28314681,1.54109924,134.7221655,48.65252948,303.9494896,32.99750296,3.485986875,brown,43.18939522,24.3553434
13798,14.64928116,81.36824424,13.19272678,sandy,8.898937797,8.799752084,6.301744778,0.877302207,155.7861631,24.8157229,331.8022912,33.17295769,1.311027642,red,48.76892943,25.53415358
13836,22.42055447,86.68602396,26.56569307,clayey,5.897922541,9.081336636,8.33008188,1.343955453,24.66524642,13.63768462,283.5933678,38.4238264,2.157093106,brown,49.46897856,28.40960391
13903,21.34745307,96.40558746,20.98078881,clayey,5.363659087,3.160991613,16.87599248,1.392202898,31.2466362,13.74246249,288.7248535,30.49918815,1.024314316,brown,47.36053758,28.00680129
14027,28.33074711,75.92689539,23.34843335,clayey,7.349146461,7.983854253,23.29480033,0.862831056,137.1848527,35.3204162,170.363235,39.08516783,1.813596986,yellow,25.98176584,59.62128323
14071,8.203382414,88.40604418,7.940356728,loamy,4.357905869,1.560069608,28.62270932,1.519572645,44.7969972,19.55907856,374.740246,38.74421836,0.406238802,yellow,46.29469411,56.11686089
14151,25.09035946,96.26705901,24.40137932,clayey,6.347827789,6.19585706,7.869856044,0.821004538,135.9656006,16.97917641,131.0082255,22.63263997,0.721582322,black,29.41249738,35.45800411
14300,36.87051555,68.92164868,25.59356861,loamy,6.378579004,7.927976445,18.59795965,1.370805108,199.6307239,33.87157937,201.7313037,28.52477886,1.272630892,black,26.13538859,53.98187081
14313,27.68213715,77.28835084,28.29210329,sandy,6.366810489,3.263944042,5.774932228,1.485628231,177.3427408,35.29598581,249.87637,27.58917013,0.540619403,red,34.55969226,41.1199869
14537,20.07568703,87.37187633,18.70947779,loamy,5.715661294,8.740206657,25.19105106,1.216549004,97.73483034,38.3076697,355.2074328,11.97371811,1.892853134,brown,39.76090246,44.56253041
14669,26.76993843,83.21729269,24.17989288,clayey,4.016893854,9.070468932,27.35537728,1.251096095,156.0395795,43.56050221,222.4472422,20.81320918,0.180245515,yellow,27.07724457,35.28590349
14806,10.38685714,93.42159446,17.88909045,clayey,7.052080296,6.732408411,21.03664294,1.526565895,161.199009,20.95795789,362.097319,33.26396016,3.963967469,brown,33.61196103,28.38625692
14859,15.82807195,75.85440164,27.68974834,sandy,6.626856642,5.297270659,29.78452403,1.350366242,5.97092428,23.67326578,306.7058961,14.55949218,3.764360602,red,33.71312301,57.22329632
14862,13.58555002,95.50892578,17.36787682,clayey,4.614904142,1.970772323,7.551670929,1.196232071,28.85691529,33.67015806,195.2592125,25.25579389,2.724248425,black,37.76481167,41.15082754
15044,25.50357144,85.13768602,22.60625671,sandy,4.970137556,7.427049463,30.03878351,1.435766616,93.31737439,30.43778635,163.7056432,36.02385186,1.393920186,black,34.04330527,48.76125169
15073,20.59583368,75.07635348,26.08915582,clayey,6.934641648,1.009880866,28.40893212,1.596301604,181.5604495,11.79543624,251.0882176,20.98223105,0.311683935,red,45.41515234,49.68367603
15117,30.70440915,71.37253968,22.19654703,sandy,7.538145517,3.754365386,17.07508289,1.297451027,63.62894148,26.47840176,214.3055937,21.2567063,4.566597126,yellow,38.70302426,44.54948095
15293,35.57426811,79.24226098,22.78069692,sandy,8.06457674,3.861530812,8.532563597,0.996522723,35.22575089,18.8859753,263.9735699,14.03645804,3.370115822,yellow,49.90669281,40.30841147
15299,22.58943068,87.66660979,21.41001444,loamy,4.573863393,5.523483041,10.95422838,1.25570068,79.74575222,18.60994336,237.4715519,24.62528604,3.319274643,red,49.72832871,52.9050536
15333,15.52821177,86.57540087,14.71037512,sandy,4.360576942,2.458621178,16.98711518,0.934702082,129.9648303,25.88699621,212.245462,12.98711733,0.270553997,red,44.40585586,22.2709732
15376,28.10318479,85.40627122,15.68434126,sandy,6.635382635,7.301153365,24.5769171,1.108353576,137.4449842,32.27310911,316.7382343,14.77940527,1.594759778,brown,42.53169023,37.72720273
15386,28.00047554,87.73717873,11.57146318,loamy,5.824764498,2.112798552,33.40986257,1.584249022,38.18378748,12.98638518,356.0996144,16.43255484,1.483133106,brown,42.62969241,26.84932935
15468,23.37906666,96.41654797,8.499958414,loamy,6.631626465,7.624316353,12.25222143,1.203636297,31.61762813,25.82215551,233.298888,10.42969393,1.200433461,brown,36.22704408,52.26649281
15584,9.164275191,76.67641161,7.075942423,loamy,4.771722563,4.475718526,15.45583207,0.984032762,160.3487557,21.91337626,202.9800314,10.00277185,2.146736113,black,43.92228724,45.00513829
15618,36.47510352,83.33292237,29.34215114,sandy,7.118965918,2.844108785,13.58056046,0.909302766,124.7586777,41.81667769,217.076136,31.16181166,2.597503473,black,30.1634136,21.44148621
15744,30.01609104,86.34183057,12.5933395,loamy,4.676374586,6.801721351,16.83281248,1.31284036,173.9568364,43.28854424,371.9062383,12.58052434,3.104991139,brown,32.43643452,25.8649591
15778,25.69354207,90.71054345,18.35166923,loamy,4.455006527,9.576346814,16.0045085,1.135158594,20.63024312,13.88172611,275.5546145,27.9545587,3.822198341,brown,29.10953013,33.05309042
15946,8.324634169,71.71189521,23.19279352,sandy,7.354979878,6.7828478,12.78196781,1.236418141,67.67521033,39.21705364,309.0162181,21.50774763,0.381789925,brown,41.78189903,59.59187761
15961,9.991323419,76.07199684,29.19881043,clayey,8.439184652,2.540834363,30.60059561,1.183210315,109.9191302,34.09774836,169.5881356,29.76950001,4.848094863,yellow,47.56679878,31.93245323
16152,10.41369284,96.90045154,19.10658664,sandy,7.221048847,2.072804445,7.602776935,1.167042254,97.63789221,38.45416062,333.9737252,33.11149816,4.064282977,brown,27.82022129,29.94644789
16236,9.915345085,71.74060056,22.41644301,clayey,7.630275593,1.705574221,30.07043077,1.544585737,189.3629501,48.43742526,164.6935944,27.8492752,3.533787363,yellow,45.4540648,23.70152602
16274,23.2179097,95.74021106,9.40227386,sandy,4.013100125,6.08437291,14.85954834,1.5100898,11.25198426,26.40613353,242.4332352,22.31168301,3.419948428,black,31.55437743,47.49765453
16349,11.24080943,92.45112628,10.48131217,clayey,4.984817746,7.126068821,6.63124587,1.194332521,95.954195,36.29949955,216.8233607,13.07860917,0.670886731,brown,46.23794722,22.63918126
16358,15.0353188,77.279291,8.309305378,loamy,5.176762743,5.643768869,11.39153735,0.990621689,18.14135415,40.34305932,386.08564,37.96053203,4.612967097,yellow,47.14873315,30.95671038
16382,17.97623517,89.41411932,10.62974408,sandy,6.122684854,2.573318855,12.14686997,1.01123128,91.03575785,45.45347393,378.1153753,31.04244677,2.55930542,yellow,38.96827994,57.00068329
16513,22.53749791,85.91175766,23.57295324,sandy,8.501973669,5.083173944,11.88990948,1.464974736,161.8736448,11.17464287,268.7887075,15.75464016,1.899766065,brown,28.49531205,38.34546173
16526,23.74793331,81.59112258,25.80521494,clayey,8.885219497,2.076178513,30.65947516,1.418719299,116.8128351,43.24093607,388.1134003,23.04979934,0.643571161,black,34.47082045,37.81426031
16539,20.39155089,69.62836371,28.04769503,loamy,8.020925713,7.352787845,24.5328852,1.132707274,31.54267593,42.99619599,199.356668,33.10900256,3.569090634,yellow,43.08622357,24.6665931
16756,24.09352216,69.89773109,17.32912424,clayey,4.770379379,7.075352573,21.27292536,1.12339042,112.5286658,27.70168911,281.1770767,14.45984106,0.766873935,black,38.18387399,56.19901812
16775,8.85961798,77.65892611,17.85981674,loamy,5.801140305,3.183425693,30.39791956,1.025356331,5.258141506,44.66607236,366.3207423,13.11370049,0.140446608,black,34.22156008,28.20706828
17046,13.19826836,93.53350407,8.318311883,loamy,7.764961612,1.499837194,12.28096796,1.565666506,38.50099171,13.36888678,261.2498149,21.28290529,2.8792896,brown,35.58728859,35.58580443
17141,35.96916439,68.35422906,12.92198386,sandy,7.852230517,9.277904408,15.16693324,0.968862276,165.5965056,23.66042863,178.109833,26.28466247,2.15108975,brown,49.05788845,30.5320234
17144,24.53448093,88.30234081,15.09939926,clayey,8.72941757,1.422243654,7.179180774,0.810873211,97.33964602,44.26770727,201.1781171,16.43535715,4.787536337,red,27.06942971,42.82768864
17161,8.754910505,86.37518817,8.910194132,clayey,4.591034853,7.351309922,10.16147639,1.200401102,71.20976315,49.29804157,335.1748558,11.55301189,0.12795784,brown,46.9961698,41.93738026
17360,24.88180434,68.42193688,23.48991127,loamy,7.733548782,7.310752586,28.37121761,0.8328839,49.17778266,26.52080295,160.3549314,27.19315518,0.203513443,yellow,40.26055185,46.8627136
17401,36.71746594,91.27785824,13.08838076,clayey,7.448945625,8.634565003,18.89709089,1.442493816,70.19824152,18.21442339,341.0855421,21.60952807,4.957848592,red,47.63817688,38.55756912
17442,34.87069106,83.49818867,29.77830374,clayey,8.74874371,3.619665901,32.87972873,0.980515533,87.32461807,11.42087137,367.5213954,39.24680108,3.25607565,red,46.67538428,38.89538455
17483,36.00612737,76.48684191,12.12043938,sandy,5.641383353,4.261013536,12.59432089,1.529162395,164.6880454,42.05800287,153.1356355,33.42336099,3.87380088,brown,39.83401335,46.24180512
17514,8.137994187,68.12007145,25.33484484,clayey,5.268980837,8.819923071,13.53252987,1.098371385,108.677693,28.31286044,296.4837072,23.06087773,1.5508541,yellow,44.79071113,42.10901175
17587,27.41745628,87.33743104,9.992333444,clayey,5.230706134,7.704059884,6.628897986,1.472577296,103.3968264,21.7050512,251.2475644,33.80875265,2.713584942,black,44.32006867,31.7900549
17924,28.57998213,77.87750563,21.9484931,clayey,7.633160725,1.710313196,10.03853497,1.319756035,82.75452397,28.4726197,257.0483796,21.2212213,0.50951884,brown,30.04344056,27.44432198
17943,21.24401016,96.88561983,17.73015668,clayey,7.042404606,4.497953095,6.286442292,1.039535097,197.8238315,46.67334043,356.1633016,33.51961305,3.923212369,red,49.51475844,33.00726971
18025,34.37534721,90.62532001,26.99679857,sandy,5.926706504,2.591254107,31.38961191,1.47429496,141.6675735,13.94867981,253.770622,13.51246851,1.046821872,red,35.35586305,45.37601927
18046,31.31662902,77.91765509,8.174118923,clayey,8.573401664,5.00748904,28.90042762,1.370438366,155.1909788,16.64528225,377.7032005,29.81045087,0.515808845,yellow,27.60848997,34.31096621
18149,23.32063008,78.55255899,25.23209039,clayey,6.134679201,2.339105938,19.83420633,1.192307224,134.5650746,39.8609977,261.0349089,32.30011907,1.714469093,yellow,37.96212245,46.72966058
18165,32.79296991,93.03289511,18.40254035,clayey,6.727562238,1.764095049,13.82012405,1.436137055,12.62211775,10.99094196,279.3117854,39.32461242,0.976863203,brown,48.80472295,30.75913891
18202,22.06412824,79.3300303,5.061221853,sandy,5.182657127,1.873066497,29.80299967,1.41462327,179.0590074,41.71226442,107.8190258,39.33563982,0.143737407,brown,28.76581835,47.25757349
18222,30.8401256,81.78623145,13.67891667,sandy,4.08231354,9.124020629,29.75633633,0.944150219,197.9864186,22.52773338,392.8452998,10.1556877,3.554625237,black,28.81422425,46.07016419
18636,9.146938581,74.56666748,8.297184966,clayey,4.561276358,4.498669254,22.51692221,1.32165354,75.08883088,36.24936239,388.4982546,34.73009975,2.651174067,black,28.88411447,29.61964228
18826,21.2467465,95.36833697,8.060530135,loamy,8.627236181,3.112591332,16.71372055,0.956787585,50.55745163,43.84214803,154.2952933,16.36611951,4.014594414,yellow,34.80680323,35.4287679
18961,24.59324132,71.19052156,24.09709539,loamy,4.797680407,2.58945925,7.225015143,1.208012796,143.6615421,24.90891907,295.3177992,37.63428352,1.74418635,yellow,48.43328613,26.60335876
19028,21.30125711,90.90768928,28.43310952,clayey,5.390253846,1.488327718,13.33519369,0.841845573,183.2379284,13.07941022,207.0039679,37.17487235,0.581309488,brown,40.67164566,24.10068924
19061,23.40939639,84.44183044,7.430526982,clayey,4.090797192,2.076338256,13.64267924,1.130350704,23.7555268,20.94523832,121.4290284,20.8569852,0.443219985,yellow,31.54386109,30.54614681
19097,29.04267714,85.55988532,27.15567627,clayey,8.140788504,2.504709894,5.853164363,1.504284919,61.63906156,47.41353916,293.3185907,35.84250393,4.461271056,black,30.95035798,55.47535787
19103,17.47116377,96.62088291,12.51797061,clayey,6.88317606,4.011839321,26.02529959,1.115150418,149.8237619,49.92603727,130.1690375,33.01045922,3.797339648,yellow,29.88296384,54.48976943
19284,24.41719281,77.4233081,7.82724525,clayey,5.390781587,7.221532369,6.864178218,1.586911086,185.2522748,22.5707846,293.1922282,21.25483424,0.576716799,yellow,29.24672134,58.03832791
19310,17.18198689,90.13100997,25.56989704,sandy,5.593259212,3.845331845,22.06030855,1.206142179,184.30253,27.54100354,233.9389263,26.43258966,1.088275046,red,45.74820176,23.12387496
19338,24.96790472,70.07009329,16.43183599,clayey,8.882244562,5.61654181,10.41393365,0.828348164,86.58260384,34.0930117,208.7337944,32.91899794,0.493235883,red,43.76544434,52.51116848
19420,32.6458036,69.09425114,23.63433426,sandy,6.38206796,9.239194683,31.8980758,1.165273937,77.69038503,48.27355889,395.4176769,17.72568608,1.457739304,yellow,26.23542869,34.43011956
19442,14.59953391,91.35623877,6.941676493,loamy,8.931628645,5.218452282,29.33197143,1.178347561,172.5060477,34.62265356,365.2740527,23.68165759,4.020478033,red,34.19025788,44.89193615
19514,16.15551382,87.47015391,25.16901271,sandy,4.482076373,9.269164215,27.93343059,1.301622054,151.1203225,40.42822966,155.7678908,34.61547151,2.202576367,brown,33.53618995,26.52509808
19522,33.36098075,94.52886929,16.71115229,clayey,7.769207927,3.869646813,28.19964436,1.539147042,103.5454578,35.24632143,103.0565034,29.5378873,1.723501916,red,47.09290894,33.58777445
19527,19.27043865,85.90087054,16.20721055,clayey,6.715856075,4.798823246,6.011382012,1.266202138,186.1023975,47.79451429,190.7461771,20.15154536,2.106244327,yellow,43.04748284,51.35126945
19589,12.95855016,94.04976644,21.56805985,clayey,6.726507383,4.942997363,12.67820022,0.932043378,12.15701032,39.43928104,227.4992241,13.15063941,0.499996927,red,44.13078422,28.89797744
19603,8.281215276,85.7840583,8.382324162,sandy,6.783494772,7.669391525,17.83383725,1.56781541,142.2490983,23.22098315,159.8787735,22.90749196,0.479660814,red,44.90808748,32.9059078
